# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                  3                     4                      5                6                     7                8                     9
#           Crank     Cycle_Number Net_Mass_Flow_Rate Net_Mass_Flow_Rate_In Net_Mass_Flow_Rate_Out   Mass_Flow_Rate Parcel_Mass_flow_Rate   Mass_Flow_Rate Parcel_Mass_flow_Rate
#           (DEG)         (number)             (kg/s)                (kg/s)                 (kg/s)           (kg/s)                (kg/s)           (kg/s)                (kg/s)
#          (none)           (none)             (none)                (none)                 (none)       bound_id_6            bound_id_6       bound_id_7            bound_id_7
    3.5042943e+02            12674      2.7486801e-03         3.7946112e-04          2.3692190e-03    2.3692190e-03         0.0000000e+00    3.7946112e-04         0.0000000e+00
    3.5050725e+02            12675      2.6928030e-03         3.4602739e-04          2.3467756e-03    2.3467756e-03         0.0000000e+00    3.4602739e-04         0.0000000e+00
    3.5065639e+02            12677      2.5810406e-03         2.7891747e-04          2.3021231e-03    2.3021231e-03         0.0000000e+00    2.7891747e-04         0.0000000e+00
    3.5073037e+02            12678      2.5240328e-03         2.4463560e-04          2.2793972e-03    2.2793972e-03         0.0000000e+00    2.4463560e-04         0.0000000e+00
    3.5080416e+02            12679      2.4663694e-03         2.1000618e-04          2.2563632e-03    2.2563632e-03         0.0000000e+00    2.1000618e-04         0.0000000e+00
    3.5094860e+02            12681      2.3519753e-03         1.4142805e-04          2.2105473e-03    2.2105473e-03         0.0000000e+00    1.4142805e-04         0.0000000e+00
    3.5102025e+02            12682      2.2947550e-03         1.0709051e-04          2.1876645e-03    2.1876645e-03         0.0000000e+00    1.0709051e-04         0.0000000e+00
    3.5116077e+02            12684      2.1804100e-03         3.7639756e-05          2.1427703e-03    2.1427703e-03         0.0000000e+00    3.7639756e-05         0.0000000e+00
    3.5123517e+02            12685      2.1195326e-03         6.5831416e-07          2.1188743e-03    2.1188743e-03         0.0000000e+00    6.5831416e-07         0.0000000e+00
    3.5130935e+02            12686      2.0583052e-03        -3.7068945e-05          2.0953742e-03    2.0953742e-03         0.0000000e+00   -3.7068945e-05         0.0000000e+00
    3.5145839e+02            12688      1.9357505e-03        -1.1275166e-04          2.0485022e-03    2.0485022e-03         0.0000000e+00   -1.1275166e-04         0.0000000e+00
    3.5153289e+02            12689      1.8745806e-03        -1.5063961e-04          2.0252203e-03    2.0252203e-03         0.0000000e+00   -1.5063961e-04         0.0000000e+00
    3.5160677e+02            12690      1.8135848e-03        -1.8857747e-04          2.0021623e-03    2.0021623e-03         0.0000000e+00   -1.8857747e-04         0.0000000e+00
    3.5175746e+02            12692      1.6895251e-03        -2.6617176e-04          1.9556969e-03    1.9556969e-03         0.0000000e+00   -2.6617176e-04         0.0000000e+00
    3.5183934e+02            12693      1.6234078e-03        -3.0735599e-04          1.9307638e-03    1.9307638e-03         0.0000000e+00   -3.0735599e-04         0.0000000e+00
    3.5191897e+02            12694      1.5588411e-03        -3.4852007e-04          1.9073612e-03    1.9073612e-03         0.0000000e+00   -3.4852007e-04         0.0000000e+00
    3.5207479e+02            12696      1.4345752e-03        -4.2784498e-04          1.8624202e-03    1.8624202e-03         0.0000000e+00   -4.2784498e-04         0.0000000e+00
    3.5214923e+02            12697      1.3761202e-03        -4.6530678e-04          1.8414270e-03    1.8414270e-03         0.0000000e+00   -4.6530678e-04         0.0000000e+00
    3.5222341e+02            12698      1.3190032e-03        -5.0214824e-04          1.8211515e-03    1.8211515e-03         0.0000000e+00   -5.0214824e-04         0.0000000e+00
    3.5237657e+02            12700      1.2046388e-03        -5.7592884e-04          1.7805676e-03    1.7805676e-03         0.0000000e+00   -5.7592884e-04         0.0000000e+00
    3.5245505e+02            12701      1.1469351e-03        -6.1347375e-04          1.7604088e-03    1.7604088e-03         0.0000000e+00   -6.1347375e-04         0.0000000e+00
    3.5253228e+02            12702      1.0913763e-03        -6.4983080e-04          1.7412071e-03    1.7412071e-03         0.0000000e+00   -6.4983080e-04         0.0000000e+00
    3.5260694e+02            12703      1.0384905e-03        -6.8443133e-04          1.7229219e-03    1.7229219e-03         0.0000000e+00   -6.8443133e-04         0.0000000e+00
    3.5274776e+02            12705      9.4163825e-04        -7.4697652e-04          1.6886148e-03    1.6886148e-03         0.0000000e+00   -7.4697652e-04         0.0000000e+00
    3.5281768e+02            12706      8.9569681e-04        -7.7632155e-04          1.6720184e-03    1.6720184e-03         0.0000000e+00   -7.7632155e-04         0.0000000e+00
    3.5296466e+02            12708      8.0336746e-04        -8.3454394e-04          1.6379114e-03    1.6379114e-03         0.0000000e+00   -8.3454394e-04         0.0000000e+00
    3.5304058e+02            12709      7.5689917e-04        -8.6431504e-04          1.6212142e-03    1.6212142e-03         0.0000000e+00   -8.6431504e-04         0.0000000e+00
    3.5311634e+02            12710      7.1202610e-04        -8.9272122e-04          1.6047473e-03    1.6047473e-03         0.0000000e+00   -8.9272122e-04         0.0000000e+00
    3.5326786e+02            12712      6.2706060e-04        -9.4545553e-04          1.5725161e-03    1.5725161e-03         0.0000000e+00   -9.4545553e-04         0.0000000e+00
    3.5334360e+02            12713      5.8697890e-04        -9.6972522e-04          1.5567041e-03    1.5567041e-03         0.0000000e+00   -9.6972522e-04         0.0000000e+00
    3.5341938e+02            12714      5.4824299e-04        -9.9258515e-04          1.5408281e-03    1.5408281e-03         0.0000000e+00   -9.9258515e-04         0.0000000e+00
    3.5356970e+02            12716      4.7622490e-04        -1.0337135e-03          1.5099384e-03    1.5099384e-03         0.0000000e+00   -1.0337135e-03         0.0000000e+00
    3.5364376e+02            12717      4.4370324e-04        -1.0515427e-03          1.4952460e-03    1.4952460e-03         0.0000000e+00   -1.0515427e-03         0.0000000e+00
    3.5371829e+02            12718      4.1288016e-04        -1.0677485e-03          1.4806287e-03    1.4806287e-03         0.0000000e+00   -1.0677485e-03         0.0000000e+00
    3.5386777e+02            12720      3.5571457e-04        -1.0963105e-03          1.4520250e-03    1.4520250e-03         0.0000000e+00   -1.0963105e-03         0.0000000e+00
    3.5394227e+02            12721      3.2949526e-04        -1.1085662e-03          1.4380615e-03    1.4380615e-03         0.0000000e+00   -1.1085662e-03         0.0000000e+00
    3.5401704e+02            12722      3.0475489e-04        -1.1193574e-03          1.4241123e-03    1.4241123e-03         0.0000000e+00   -1.1193574e-03         0.0000000e+00
    3.5413623e+02            12724      2.6913813e-04        -1.1336400e-03          1.4027781e-03    1.4027781e-03         0.0000000e+00   -1.1336400e-03         0.0000000e+00
    3.5421067e+02            12725      2.5159830e-04        -1.1378865e-03          1.3894848e-03    1.3894848e-03         0.0000000e+00   -1.1378865e-03         0.0000000e+00
    3.5435697e+02            12727      2.1935526e-04        -1.1460093e-03          1.3653645e-03    1.3653645e-03         0.0000000e+00   -1.1460093e-03         0.0000000e+00
    3.5443246e+02            12728      2.0471067e-04        -1.1479152e-03          1.3526258e-03    1.3526258e-03         0.0000000e+00   -1.1479152e-03         0.0000000e+00
    3.5450804e+02            12729      1.9152355e-04        -1.1487106e-03          1.3402341e-03    1.3402341e-03         0.0000000e+00   -1.1487106e-03         0.0000000e+00
    3.5465911e+02            12731      1.7233276e-04        -1.1441677e-03          1.3165004e-03    1.3165004e-03         0.0000000e+00   -1.1441677e-03         0.0000000e+00
    3.5472198e+02            12732      1.6622470e-04        -1.1414145e-03          1.3076392e-03    1.3076392e-03         0.0000000e+00   -1.1414145e-03         0.0000000e+00
    3.5487316e+02            12734      1.5877292e-04        -1.1250251e-03          1.2837981e-03    1.2837981e-03         0.0000000e+00   -1.1250251e-03         0.0000000e+00
    3.5494829e+02            12735      1.5639188e-04        -1.1159859e-03          1.2723778e-03    1.2723778e-03         0.0000000e+00   -1.1159859e-03         0.0000000e+00
    3.5502295e+02            12736      1.5508019e-04        -1.1057513e-03          1.2608315e-03    1.2608315e-03         0.0000000e+00   -1.1057513e-03         0.0000000e+00
    3.5517154e+02            12738      1.5731814e-04        -1.0803397e-03          1.2376578e-03    1.2376578e-03         0.0000000e+00   -1.0803397e-03         0.0000000e+00
    3.5524549e+02            12739      1.6061877e-04        -1.0654022e-03          1.2260210e-03    1.2260210e-03         0.0000000e+00   -1.0654022e-03         0.0000000e+00
    3.5531904e+02            12740      1.6480759e-04        -1.0493215e-03          1.2141291e-03    1.2141291e-03         0.0000000e+00   -1.0493215e-03         0.0000000e+00
    3.5546588e+02            12742      1.7583230e-04        -1.0138791e-03          1.1897114e-03    1.1897114e-03         0.0000000e+00   -1.0138791e-03         0.0000000e+00
    3.5553935e+02            12743      1.8296317e-04        -9.9443830e-04          1.1774015e-03    1.1774015e-03         0.0000000e+00   -9.9443830e-04         0.0000000e+00
    3.5561279e+02            12744      1.9158814e-04        -9.7360198e-04          1.1651901e-03    1.1651901e-03         0.0000000e+00   -9.7360198e-04         0.0000000e+00
    3.5575837e+02            12746      2.1266550e-04        -9.2865355e-04          1.1413191e-03    1.1413191e-03         0.0000000e+00   -9.2865355e-04         0.0000000e+00
    3.5583014e+02            12747      2.2450202e-04        -9.0503824e-04          1.1295403e-03    1.1295403e-03         0.0000000e+00   -9.0503824e-04         0.0000000e+00
    3.5590137e+02            12748      2.3714739e-04        -8.8077704e-04          1.1179244e-03    1.1179244e-03         0.0000000e+00   -8.8077704e-04         0.0000000e+00
    3.5604248e+02            12750      2.6516323e-04        -8.3031073e-04          1.0954740e-03    1.0954740e-03         0.0000000e+00   -8.3031073e-04         0.0000000e+00
    3.5611249e+02            12751      2.8104438e-04        -8.0384064e-04          1.0848850e-03    1.0848850e-03         0.0000000e+00   -8.0384064e-04         0.0000000e+00
    3.5625160e+02            12753      3.1597931e-04        -7.4865832e-04          1.0646376e-03    1.0646376e-03         0.0000000e+00   -7.4865832e-04         0.0000000e+00
    3.5630858e+02            12758      3.3223778e-04        -7.2832705e-04          1.0605648e-03    1.0605648e-03         0.0000000e+00   -7.2832705e-04         0.0000000e+00
    3.5643073e+02            12762      3.6614882e-04        -6.7231472e-04          1.0384635e-03    1.0384635e-03         0.0000000e+00   -6.7231472e-04         0.0000000e+00
    3.5654712e+02            12764      4.0150861e-04        -6.2098932e-04          1.0224979e-03    1.0224979e-03         0.0000000e+00   -6.2098932e-04         0.0000000e+00
    3.5661613e+02            12765      4.2420503e-04        -5.9061757e-04          1.0148226e-03    1.0148226e-03         0.0000000e+00   -5.9061757e-04         0.0000000e+00
    3.5675330e+02            12767      4.6861862e-04        -5.2945110e-04          9.9806972e-04    9.9806972e-04         0.0000000e+00   -5.2945110e-04         0.0000000e+00
    3.5681891e+02            12768      4.8997086e-04        -4.9938023e-04          9.8935109e-04    9.8935109e-04         0.0000000e+00   -4.9938023e-04         0.0000000e+00
    3.5695348e+02            12770      5.3527579e-04        -4.3494805e-04          9.7022384e-04    9.7022384e-04         0.0000000e+00   -4.3494805e-04         0.0000000e+00
    3.5702131e+02            12771      5.5925603e-04        -4.0163691e-04          9.6089294e-04    9.6089294e-04         0.0000000e+00   -4.0163691e-04         0.0000000e+00
    3.5715736e+02            12773      6.0852323e-04        -3.3348282e-04          9.4200604e-04    9.4200604e-04         0.0000000e+00   -3.3348282e-04         0.0000000e+00
    3.5722551e+02            12774      6.3319246e-04        -2.9896997e-04          9.3216243e-04    9.3216243e-04         0.0000000e+00   -2.9896997e-04         0.0000000e+00
    3.5736234e+02            12776      6.8159268e-04        -2.2942431e-04          9.1101699e-04    9.1101699e-04         0.0000000e+00   -2.2942431e-04         0.0000000e+00
    3.5743084e+02            12777      7.0510398e-04        -1.9456940e-04          8.9967338e-04    8.9967338e-04         0.0000000e+00   -1.9456940e-04         0.0000000e+00
    3.5756285e+02            12779      7.4915072e-04        -1.2716428e-04          8.7631500e-04    8.7631500e-04         0.0000000e+00   -1.2716428e-04         0.0000000e+00
    3.5763153e+02            12780      7.7172249e-04        -9.1788945e-05          8.6351144e-04    8.6351144e-04         0.0000000e+00   -9.1788945e-05         0.0000000e+00
    3.5770052e+02            12781      7.9401888e-04        -5.6219874e-05          8.5023875e-04    8.5023875e-04         0.0000000e+00   -5.6219874e-05         0.0000000e+00
    3.5783898e+02            12783      8.3740209e-04         1.5095760e-05          8.2230633e-04    8.2230633e-04         0.0000000e+00    1.5095760e-05         0.0000000e+00
    3.5790848e+02            12784      8.5850726e-04         5.0818533e-05          8.0768873e-04    8.0768873e-04         0.0000000e+00    5.0818533e-05         0.0000000e+00
    3.5804906e+02            12786      8.9995333e-04         1.2320450e-04          7.7674883e-04    7.7674883e-04         0.0000000e+00    1.2320450e-04         0.0000000e+00
